"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"16700","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","RELIANT","Reliant PowerTracker","0.1300","0.1200","0.1150","","False","False","2","Indexed","10","0","0.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers","This offer is for new customers only enrolling in this plan online. Enroll through Power to Choose. Pricing for this plan changes on the 15th of every month. Please see EFL for more details on reliant.com","http://www.reliant.com/files/09017518806d9b7f.pdf","False","","https://www.reliant.com/files/090175188145b751.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","TRUE","FALSE","English","4"
"16701","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","RELIANT","Reliant PowerTracker","0.1300","0.1200","0.1150","","False","False","2","Indexed","10","0","0.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","Esta oferta se aplica a nuevos clientes inscriben a través de Power to Choose. Los precios de este plan cambian el 15 de cada mes.","http://www.reliant.com/files/09017518806d9b7f.pdf","False","","https://www.reliant.com/files/090175188145b752.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","","(855) 350-8650","TRUE","FALSE","Spanish","4"
"16722","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","RELIANT","Reliant Secure 12 plan","0.1140","0.1090","0.1060","","False","False","1","Fixed","10","12","150.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","This offer is for new customers only who enroll through Power to Choose.","http://www.reliant.com/files/0901751880c5cea5.pdf","False","","https://www.reliant.com/files/0901751881644426.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","TRUE","FALSE","English","4"
"16723","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","RELIANT","Reliant Secure 12 plan","0.1140","0.1090","0.1060","","False","False","1","Fixed","10","12","150.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","Esta oferta se aplica a nuevos clientes inscriben a través de Power to Choose.","http://www.reliant.com/files/0901751880c5cea6.pdf","False","","https://www.reliant.com/files/0901751881644427.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","","(855) 350-8650","TRUE","FALSE","Spanish","4"
"16737","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","RELIANT","Reliant Secure 24 Plan","0.1100","0.1050","0.1020","","False","False","1","Fixed","10","24","295.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","This offer is for new customers only who enroll through Power to Choose.","http://www.reliant.com/files/0901751880c5cea5.pdf","False","","http://www.reliant.com/files/0901751881644430.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","TRUE","FALSE","English","4"
"16738","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","RELIANT","Reliant Secure 24 Plan","0.1100","0.1050","0.1020","","False","False","1","Fixed","10","24","295.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","Esta oferta se aplica a nuevos clientes inscriben a través de Power to Choose.","http://www.reliant.com/files/0901751880c5cea6.pdf","False","","http://www.reliant.com/files/0901751881644431.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","","(855) 350-8650","TRUE","FALSE","Spanish","4"
"16749","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SPARK ENERGY LLC","Choice 24","0.1330","0.1280","0.1250","","False","False","1","Fixed","12","24","100","https://www.sparkenergy.com/","","https://www.sparkenergy.com/api/enrollment-product-document/21450/TOS/ptc-all/CPE/Electric/77042","False","","https://www.sparkenergy.com/api/enrollment-product-document/21450/EFL/ptc-all/CPE/Electric/77042","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77042&productid=21450&commodity=Electric&market=CPE&utilityId=3&promoCode=ptc-all&brk_source=","","(877) 346-0861","TRUE","FALSE","English","1"
"16752","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Gexa Choice Select 12","0.1430","0.0480","0.1150","A Residential Usage Credit of $90 will be applied when YOUR USAGE is between 1,000-1,500 kWh in a billing cycle, a Residential Usage Credit of $40 will be applied when YOUR USAGE is between 1,501 - 2,000 kWh in a billing cycle. No Residential Usage Credit will be applied when YOUR USAGE is below 1,000 kWh or above 2,000 kWh in a billing cycle. ","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2280|1002|22580","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=51368&rkey=8480|2280|1002|22580","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=53456&rkey=8480|2280|1002|22580","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2280|1002|22580","","(866) 329-4392","TRUE","TRUE","English","3"
"16775","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Pogo Energy","Pay In Advance Plan","0.1210","0.1060","0.0990","","True","False","0","Variable","6","0","0.00","https://pogoenergy.com?utm_source=powertochoose&utm_medium=logo&utm_content=centerpoint","You could save $200 or more on your electricity with Pogo Energy*.<br />No deposits. No contracts. No BS (bill shock).<br />Track your usage every day.<br />Plus no 'gotcha' fees for disconnects or late payments.<br />Start for as little as $20.<br />Plus, enroll now and we'll match your first $20 payment with $20 of our own.","https://pogoenergy.com/wp-content/uploads/2017/10/Pogo_Energy_TOS_20171001.pdf?utm_source=powertochoose&utm_medium=tos&utm_content=centerpoint","False","","https://pogoenergy.com/wp-content/uploads/2017/10/Pogo_Energy_EFL_20171001.pdf?utm_source=powertochoose&utm_medium=efl&utm_content=centerpoint","https://my.pogoenergy.com?utm_source=powertochoose&utm_medium=enroll&utm_content=centerpoint","https://pogoenergy.com/wp-content/uploads/2017/10/Pogo_Energy_PDS_20171001.pdf?utm_source=powertochoose&utm_medium=pds&utm_content=centerpoint","(888) 764-6669","FALSE","FALSE","English",
"16777","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Pogo Energy","Pay In Advance Plan","0.1210","0.1060","0.0990","","True","False","0","Variable","6","0","0.00","https://pogoenergy.com?utm_source=powertochoose&utm_medium=logo&utm_content=centerpoint","Podría ahorrar $200 o más en su electricidad con Pogo Energy*.<br />Sin depósitos Sin contratos Sin BS ('bill shock').<br />Rastrea tu uso todos los días.<br />Además, no hay cargos por 'desconexión' por desconexiones o pagos atrasados.<br />Comience por tan solo $20.<br />Además, inscríbase ahora y igualaremos su primer pago de $20 con $20 nuestro.","https://pogoenergy.com/wp-content/uploads/2017/10/Pogo_Energy_TOS_20171001.pdf?utm_source=powertochoose&utm_medium=tos&utm_content=centerpoint","False","","https://pogoenergy.com/wp-content/uploads/2017/10/Pogo_Energy_EFL_20171001.pdf?utm_source=powertochoose&utm_medium=efl&utm_content=centerpoint","https://my.pogoenergy.com?utm_source=powertochoose&utm_medium=enroll&utm_content=centerpoint","https://pogoenergy.com/wp-content/uploads/2017/10/Pogo_Energy_PDS_20171001.pdf?utm_source=powertochoose&utm_medium=pds&utm_content=centerpoint","(888) 764-6669","FALSE","FALSE","Spanish",
"16787","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Energy Rewards","24 Month Fixed","0.1280","0.1230","0.1210","","False","False","1","Fixed","6","24","$20 per month remaining","https://risebroadband.com/residential/energy-rewards/","Switch to Energy Rewards and receive one full free month of energy! ","https://www.riseenergyrewards.com/document?t=TermsAndConditions&s=TX","True","","https://www.riseenergyrewards.com/document?t=ElectricityFactsLabel&planRateId=1075005","https://risebroadband.com/residential/energy-rewards/","","(888) 564-7674","TRUE","FALSE","English","2"
"16788","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Energy Rewards","36 Month Fixed","0.1260","0.1210","0.1180","","False","False","1","Fixed","6","36","20 per month remaining","https://risebroadband.com/residential/energy-rewards/","Switch to Energy Rewards and receive one full free month of energy! ","https://www.riseenergyrewards.com/document?t=TermsAndConditions&s=TX","True","","https://www.riseenergyrewards.com/document?t=ElectricityFactsLabel&planRateId=1075000","https://risebroadband.com/residential/energy-rewards/","","(888) 564-7674","TRUE","FALSE","English","2"
"16797","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","RELIANT","Reliant Truly Free Weekends 12","0.1170","0.1120","0.1090","","False","True","1","Fixed","10","12","150.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WAAN50&sid=A3P_ERCOT_2015Nov_TFWPTC","This offer is for new customers only enrolling in this plan online. Enroll through Power to Choose . Average price calculation is based on 2,000 kWh and a standard usage profile over 12 months including 32% of total consumption on weekends, and includes the free weekend energy charge. Your average price for electricity will vary based on your usage times and days used. Only changes in law or regulatory charges allowed by the Public Utility Commission can change your price. Savings will vary according to time of usage. TDSP Monthly Charges are the fixed charges from the transmission and distribution service provider and are passed through without mark-up. TDSP Weekday Charges include all recurring consumption charges from TDSP and are passed through without mark-up. The free energy charge will be reflected on your monthly bill and is included in the average price calculation. Reliant reserves the right to discontinue this plan without notice.","https://www.reliant.com/files/0901751880c5cea5.pdf","False","","https://www.reliant.com/files/090175188153d318.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WAAN50&sid=A3P_ERCOT_2015Nov_TFWPTC","","(855) 350-8650","TRUE","FALSE","English","4"
"16799","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","LIFEENERGY LLC","Choice Plan 12","0.1310","0.1060","0.1030","Energy Usage Fee of $9.95 for usage from 0 to 999 kWh","False","False","1","Fixed","100","12","175.00","https://www.lifeenergy.com","Enroll through Power to Choose or by using the promo code: PTCTX on LifeEnergy.com; Promo Code and Online Enrollment Required.","https://www.lifeenergy.com/SignUp/PDFDocs/TOS_0956120180402091431.pdf","False","","https://www.lifeenergy.com/SignUp/PDFDocs/EFL_0656220180402091430.pdf","https://www.lifeenergy.com/SignUp/EnrollmentRes_ZipInf.aspx?zipcode=77098&promocode=PTCTX&tp=1","","(844) 662-1222","TRUE","TRUE","English","1"
"16843","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DISCOUNT POWER","Green Prime Plus - 18","0.1610","0.0700","0.1100","No minimum usage required. Receive a credit for usage of 1000 kWh/billing cycle.","False","False","1","Fixed","100","18","225.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label)","https://signup.discountpowertx.com/PDFDocs/20161205-147359.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=21815","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=77082&PromoCode=PTCCNPGPRMPL&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(866) 750-7775","FALSE","TRUE","English","5"
"16927","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Saver 12","0.1130","0.1010","0.0960","","False","False","1","Fixed","17","12","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPSAVER12040418-40074.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPSAV","","(888) 569-1144","FALSE","FALSE","English","5"
"16928","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Saver 18","0.1140","0.1020","0.0970","","False","False","1","Fixed","17","18","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPSAVFXR18040418-40078.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPSAV","","(888) 569-1144","FALSE","FALSE","English","5"
"16929","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Saver 24","0.1120","0.1000","0.0950","","False","False","1","Fixed","17","24","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPSAVFXR24040418-40082.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPSAV","","(888) 569-1144","FALSE","FALSE","English","5"
"16932","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Simple Saver 12","0.1070","0.1010","0.0990","","False","False","1","Fixed","17","12","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPSIMPSAV12040418-40083.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPSIMPSAV","","(888) 569-1144","FALSE","FALSE","English","5"
"16933","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Simple Saver 18","0.1080","0.1020","0.1000","","False","False","1","Fixed","17","18","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPSIMPSAV18040418-40085.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPSIMPSAV","","(888) 569-1144","FALSE","FALSE","English","5"
"16934","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Simple Saver 24","0.1060","0.1000","0.0980","","False","False","1","Fixed","17","24","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPSIMPSAV24040418-40087.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPSIMPSAV","","(888) 569-1144","FALSE","FALSE","English","5"
"16946","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Simple 12","0.1070","0.1010","0.0980","","False","False","1","Fixed","17","12","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPSIMPFXR12040418-40089.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPSIMP","","(888) 569-1144","FALSE","FALSE","English","5"
"16947","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Simple 18","0.1080","0.1020","0.0990","","False","False","1","Fixed","17","18","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPSIMPFXR18040418-40091.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPSIMP","","(888) 569-1144","FALSE","FALSE","English","5"
"16948","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Simple 24","0.1060","0.1000","0.0970","","False","False","1","Fixed","17","24","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPSIMPFXR24040418-40093.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPSIMP","","(888) 569-1144","FALSE","FALSE","English","5"
"16952","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Choice 12","0.1310","0.1010","0.1010","Minimum usage fee of $14.99 will be charged on any invoice that has a usage less than 1000 kWh. See EFL for details.","False","False","1","Fixed","17","12","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPCHOIFXR12040418-40094.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPCHOI","","(888) 569-1144","FALSE","TRUE","English","5"
"16953","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Choice 18","0.1320","0.1020","0.1020","Minimum usage fee of $14.99 will be charged on any invoice that has a usage less than 1000 kWh. See EFL for details.","False","False","1","Fixed","17","18","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPCHOIFXR18040418-40095.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPCHOI","","(888) 569-1144","FALSE","TRUE","English","5"
"16954","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","PIONEER ENERGY","Pioneer Choice 24","0.1300","0.1000","0.1000","Minimum usage fee of $14.99 will be charged on any invoice that has a usage less than 1000 kWh. See EFL for details.","False","False","1","Fixed","17","24","150.00","http://mypioneerenergy.com","This plan requires e-Bill setup. This discounted rate plan is not valid with any other promotions, referral credits, or offers. See Electricity Facts Label (EFL) for usage details.","https://signup.mypioneerenergy.com/PDFDocs/TOSPECNPSAVER03122617-16659.pdf","False","","https://signup.mypioneerenergy.com/PDFDocs/EFLPECNPCHOIFXR24040418-40097.pdf","http://www.mypioneerenergy.com/promo.aspx?Type=1&PromoCode=PTCCNPCHOI","","(888) 569-1144","FALSE","TRUE","English","5"
"16822","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TXU ENERGY","TXU Energy Value Edge 12","0.1440","0.0990","0.1240","Managing your budget just got easier with a $30 bill credit that’s automatically applied each month when your usage is 800 kWh or more.","False","False","1","Fixed","6","12","150.00","http://www.txu.com/ptc/valueedge12","Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=CPX30VALED12AP&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_CENTERP","http://www.txu.com/ptc/valueedge12","","(855) 847-6135","TRUE","TRUE","English","4"
"16965","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","VOLTERRA ENERGY","Shine On - 12","0.1170","0.1110","0.1080","","False","False","1","Fixed","16","12","149.00","http://volterraenergy.com/","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label)","https://signup.volterraenergy.com/PDFDocs/20170426-60848.pdf","False","","https://signup.volterraenergy.com/PDFDocs/SHIO12J03181-154585.pdf","https://signup.volterraenergy.com/SelectPlan.aspx?Zip=77082&PromoCode=PTCCNPSHO&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 250-9983","FALSE","FALSE","English","5"
"16966","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","VOLTERRA ENERGY","Shine On - 24","0.1170","0.1110","0.1080","","False","False","1","Fixed","16","24","199.00","http://volterraenergy.com/","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label)","https://signup.volterraenergy.com/PDFDocs/20170426-60848.pdf","False","","https://signup.volterraenergy.com/PDFDocs/SHIO24J0318-154586.pdf","https://signup.volterraenergy.com/SelectPlan.aspx?Zip=77089&PromoCode=PTCCNPSHO&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 250-9983","FALSE","FALSE","English","5"
"16969","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","VOLTERRA ENERGY","Shine On Green - 12","0.1210","0.1150","0.1120","","False","False","1","Fixed","100","12","150.00","http://volterraenergy.com/","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label)","https://signup.volterraenergy.com/PDFDocs/20170426-60848.pdf","False","","https://signup.volterraenergy.com/PDFDocs/SHIOG12J05181-154690.pdf","https://signup.volterraenergy.com/SelectPlan.aspx?Zip=77089&PromoCode=PTCCNPSHOGR&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 250-9983","FALSE","FALSE","English","5"
"16970","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","VOLTERRA ENERGY","Shine On Green - 24","0.1210","0.1150","0.1120","","False","False","1","Fixed","100","24","225.00","http://volterraenergy.com/","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label)","https://signup.volterraenergy.com/PDFDocs/20170426-60848.pdf","False","","https://signup.volterraenergy.com/PDFDocs/SHIOG24J05181-154689.pdf","https://signup.volterraenergy.com/SelectPlan.aspx?Zip=77089&PromoCode=PTCCNPSHOGR&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 250-9983","FALSE","FALSE","English","5"
"16988","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Right Choice 1000 Plus 12","0.0600","0.0300","0.1040","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2981|1002|22944","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=51368&rkey=8480|2981|1002|22944","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=53650&rkey=8480|2981|1002|22944","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2981|1002|22944","","(866) 329-4392","TRUE","FALSE","English","3"
"16989","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Right Choice 500 Plus  12","0.0600","0.0600","0.1290","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2980|1002|22885","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=51368&rkey=8480|2980|1002|22885","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=53382&rkey=8480|2980|1002|22885","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2980|1002|22885","","(866) 329-4392","TRUE","FALSE","English","3"
"16990","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Right Choice 500 12","0.0600","0.1290","0.1290","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2960|1002|22884","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=51368&rkey=8480|2960|1002|22884","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=53380&rkey=8480|2960|1002|22884","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2960|1002|22884","","(866) 329-4392","TRUE","FALSE","English","3"
